
	Representative rates for the period  January 01, 1994 - November 01, 2023
	Date	U.K. pound(GBP)	
	31-Jan-2012	1.5789  	
	01-Feb-2012	1.5782  	
	02-Feb-2012	1.583  	
	03-Feb-2012	1.5824  	
	06-Feb-2012	1.5766  	
	07-Feb-2012	1.5815  	
	08-Feb-2012	1.5878  	
	09-Feb-2012	1.5831  	
	10-Feb-2012	1.5826  	
	13-Feb-2012	1.5797  	
	14-Feb-2012	1.5745  	
	15-Feb-2012	1.5705  	
	16-Feb-2012	1.5681  	
	17-Feb-2012	1.5829  	
	21-Feb-2012	1.5802  	
	22-Feb-2012	1.57  	
	23-Feb-2012	1.5715  	
	24-Feb-2012	1.5801  	
	27-Feb-2012	1.5866  	
	28-Feb-2012	1.585  	
	29-Feb-2012	1.5943  	
	01-Mar-2012	1.5947  	
	02-Mar-2012	1.5902  	
	05-Mar-2012	1.5816  	
	06-Mar-2012	1.5771  	
	07-Mar-2012	1.5732  	
	08-Mar-2012	1.5804  	
	09-Mar-2012	1.5795  	
	12-Mar-2012	1.5639  	
	13-Mar-2012	1.565  	
	14-Mar-2012	1.5706  	
	15-Mar-2012	1.5681  	
	16-Mar-2012	1.5735  	
	19-Mar-2012	1.587  	
	20-Mar-2012	1.5839  	
	21-Mar-2012	1.5846  	
	22-Mar-2012	1.5793  	
	23-Mar-2012	1.5821  	
	26-Mar-2012	1.5874  	
	27-Mar-2012	1.5954  	
	28-Mar-2012	1.5915  	
	29-Mar-2012	1.5876  	
	30-Mar-2012	1.6009  	
	02-Apr-2012	1.604  	
	03-Apr-2012	1.6017  	
	04-Apr-2012	1.5873  	
	05-Apr-2012	1.5823  	
	09-Apr-2012	1.5878  	
	10-Apr-2012	1.5821  	
	11-Apr-2012	1.5927  	
	12-Apr-2012	1.5959  	
	13-Apr-2012	1.5927  	
	16-Apr-2012	1.5836  	
	17-Apr-2012	1.5954  	
	18-Apr-2012	1.5983  	
	19-Apr-2012	1.6031  	
	20-Apr-2012	1.6108  	
	23-Apr-2012	1.6085  	
	24-Apr-2012	1.615  	
	25-Apr-2012	1.6098  	
	26-Apr-2012	1.6184  	
	27-Apr-2012	1.622  	
	30-Apr-2012	1.6261  	
	01-May-2012	1.6209  	
	02-May-2012	1.6177  	
	03-May-2012	1.6182  	
	04-May-2012	1.6183  	
	08-May-2012	1.6143  	
	09-May-2012	1.6127  	
	10-May-2012	1.6119  	
	11-May-2012	1.6095  	
	14-May-2012	1.6062  	
	15-May-2012	1.6047  	
	16-May-2012	1.5913  	
	17-May-2012	1.5855  	
	18-May-2012	1.5789  	
	21-May-2012	1.5813  	
	22-May-2012	1.5769  	
	23-May-2012	1.5726  	
	24-May-2012	1.5675  	
	25-May-2012	1.568  	
	29-May-2012	1.5683  	
	30-May-2012	1.5579  	
	31-May-2012	1.5504  	
	01-Jun-2012	1.5321  	
	06-Jun-2012	1.5486  	
	07-Jun-2012	1.5497  	
	08-Jun-2012	1.5424  	
	11-Jun-2012	1.5543  	
	12-Jun-2012	1.5528  	
	13-Jun-2012	1.5563  	
	14-Jun-2012	1.5527  	
	15-Jun-2012	1.5537  	
	18-Jun-2012	1.5647  	
	19-Jun-2012	1.5663  	
	20-Jun-2012	1.573  	
	21-Jun-2012	1.5705  	
	22-Jun-2012	1.5595  	
	25-Jun-2012	1.5543  	
	26-Jun-2012	1.5638  	
	27-Jun-2012	1.5621  	
	28-Jun-2012	1.5543  	
	29-Jun-2012	1.5603  	
	02-Jul-2012	1.567  	
	03-Jul-2012	1.5676  	
	05-Jul-2012	1.559  	
	06-Jul-2012	1.5542  	
	09-Jul-2012	1.549  	
	10-Jul-2012	1.5528  	
	11-Jul-2012	1.5562  	
	12-Jul-2012	1.5452  	
	13-Jul-2012	1.5447  	
	16-Jul-2012	1.5531  	
	17-Jul-2012	1.5632  	
	18-Jul-2012	1.5604  	
	19-Jul-2012	1.5685  	
	20-Jul-2012	1.57  	
	23-Jul-2012	1.5543  	
	24-Jul-2012	1.5509  	
	25-Jul-2012	1.5502  	
	26-Jul-2012	1.5579  	
	27-Jul-2012	1.5741  	
	30-Jul-2012	1.5708  	
	31-Jul-2012	1.5686  	
	01-Aug-2012	1.5629  	
	02-Aug-2012	1.555  	
	03-Aug-2012	1.5592  	
	06-Aug-2012	1.5551  	
	07-Aug-2012	1.5655  	
	08-Aug-2012	1.5651  	
	09-Aug-2012	1.5641  	
	10-Aug-2012	1.5609  	
	13-Aug-2012	1.5705  	
	14-Aug-2012	1.5697  	
	15-Aug-2012	1.5682  	
	16-Aug-2012	1.5694  	
	17-Aug-2012	1.5697  	
	20-Aug-2012	1.5693  	
	21-Aug-2012	1.5757  	
	22-Aug-2012	1.5788  	
	23-Aug-2012	1.5877  	
	24-Aug-2012	1.5843  	
	27-Aug-2012	1.58  	
	28-Aug-2012	1.5786  	
	29-Aug-2012	1.5822  	
	30-Aug-2012	1.5844  	
	31-Aug-2012	1.5839  	
	04-Sep-2012	1.5874  	
	05-Sep-2012	1.59  	
	06-Sep-2012	1.5909  	
	07-Sep-2012	1.5925  	
	10-Sep-2012	1.5995  	
	11-Sep-2012	1.6037  	
	12-Sep-2012	1.6114  	
	13-Sep-2012	1.6104  	
	14-Sep-2012	1.6236  	
	17-Sep-2012	1.6235  	
	18-Sep-2012	1.6256  	
	19-Sep-2012	1.6207  	
	20-Sep-2012	1.6191  	
	21-Sep-2012	1.6274  	
	24-Sep-2012	1.6201  	
	25-Sep-2012	1.6217  	
	26-Sep-2012	1.6191  	
	27-Sep-2012	1.6198  	
	28-Sep-2012	1.6191  	
	01-Oct-2012	1.6145  	
	02-Oct-2012	1.6147  	
	03-Oct-2012	1.6112  	
	04-Oct-2012	1.6109  	
	05-Oct-2012	1.6188  	
	09-Oct-2012	1.6015  	
	10-Oct-2012	1.6002  	
	11-Oct-2012	1.6032  	
	12-Oct-2012	1.6064  	
	15-Oct-2012	1.6055  	
	16-Oct-2012	1.609  	
	17-Oct-2012	1.6162  	
	18-Oct-2012	1.6149  	
	19-Oct-2012	1.6058  	
	22-Oct-2012	1.6043  	
	23-Oct-2012	1.5984  	
	24-Oct-2012	1.6006  	
	25-Oct-2012	1.6138  	
	26-Oct-2012	1.6102  	
	29-Oct-2012	1.6054  	
	30-Oct-2012	1.6062  	
	31-Oct-2012	1.6116  	
	01-Nov-2012	1.6163  	
	02-Nov-2012	1.6088  	
	05-Nov-2012	1.5976  	
	06-Nov-2012	1.5981  	
	07-Nov-2012	1.5996  	
	08-Nov-2012	1.595  	
	09-Nov-2012	1.5945  	
	12-Nov-2012	1.5876  	
	13-Nov-2012	1.5906  	
	14-Nov-2012	1.5869  	
	15-Nov-2012	1.5849  	
	16-Nov-2012	1.5859  	
	19-Nov-2012	1.5904  	
	20-Nov-2012	1.5926  	
	21-Nov-2012	1.5933  	
	26-Nov-2012	1.6017  	
	27-Nov-2012	1.6029  	
	28-Nov-2012	1.5983  	
	29-Nov-2012	1.6019  	
	30-Nov-2012	1.6057  	
	03-Dec-2012	1.605  	
	04-Dec-2012	1.6122  	
	05-Dec-2012	1.6114  	
	06-Dec-2012	1.6107  	
	07-Dec-2012	1.6024  	
	10-Dec-2012	1.6054  	
	11-Dec-2012	1.609  	
	12-Dec-2012	1.6142  	
	13-Dec-2012	1.6129  	
	14-Dec-2012	1.6119  	
	17-Dec-2012	1.6204  	
	18-Dec-2012	1.6203  	
	19-Dec-2012	1.6299  	
	20-Dec-2012	1.6266  	
	21-Dec-2012	1.6237  	
	27-Dec-2012	1.6175  	
	28-Dec-2012	1.6116  	
	02-Jan-2013	1.6296  	
	03-Jan-2013	1.618  	
	04-Jan-2013	1.6017  	
	07-Jan-2013	1.6058  	
	08-Jan-2013	1.61  	
	09-Jan-2013	1.6029  	
	10-Jan-2013	1.606  	
	11-Jan-2013	1.6111  	
	14-Jan-2013	1.608  	
	15-Jan-2013	1.6051  	
	16-Jan-2013	1.6038  	
	17-Jan-2013	1.6029  	
	18-Jan-2013	1.5941  	
	22-Jan-2013	1.5867  	
	23-Jan-2013	1.5856  	
	24-Jan-2013	1.5823  	
	25-Jan-2013	1.5764  	
	28-Jan-2013	1.5705  	
	29-Jan-2013	1.5739  	
	30-Jan-2013	1.5774  	
	31-Jan-2013	1.5783  	
	01-Feb-2013	1.5832  	
	04-Feb-2013	1.5724  	
	05-Feb-2013	1.5748  	
	06-Feb-2013	1.566  	
	07-Feb-2013	1.5715  	
	08-Feb-2013	1.5746  	
	11-Feb-2013	1.5687  	
	12-Feb-2013	1.5612  	
	13-Feb-2013	1.5571  	
	14-Feb-2013	1.551  	
	15-Feb-2013	1.5492  	
	19-Feb-2013	1.5467  	
	20-Feb-2013	1.53  	
	21-Feb-2013	1.5253  	
	22-Feb-2013	1.5256  	
	25-Feb-2013	1.5126  	
	26-Feb-2013	1.5142  	
	27-Feb-2013	1.5126  	
	28-Feb-2013	1.5192  	
	01-Mar-2013	1.5018  	
	04-Mar-2013	1.5048  	
	05-Mar-2013	1.5157  	
	06-Mar-2013	1.5091  	
	07-Mar-2013	1.4986  	
	08-Mar-2013	1.5039  	
	11-Mar-2013	1.4873  	
	12-Mar-2013	1.4881  	
	13-Mar-2013	1.497  	
	14-Mar-2013	1.4944  	
	15-Mar-2013	1.5157  	
	18-Mar-2013	1.5107  	
	19-Mar-2013	1.5114  	
	20-Mar-2013	1.5115  	
	21-Mar-2013	1.5187  	
	22-Mar-2013	1.5205  	
	25-Mar-2013	1.5217  	
	26-Mar-2013	1.5144  	
	27-Mar-2013	1.5097  	
	28-Mar-2013	1.5122  	
	02-Apr-2013	1.5194  	
	03-Apr-2013	1.5109  	
	04-Apr-2013	1.5054  	
	05-Apr-2013	1.5222  	
	08-Apr-2013	1.5304  	
	09-Apr-2013	1.5294  	
	10-Apr-2013	1.5306  	
	11-Apr-2013	1.5391  	
	12-Apr-2013	1.5374  	
	15-Apr-2013	1.5339  	
	16-Apr-2013	1.5306  	
	17-Apr-2013	1.5254  	
	18-Apr-2013	1.5256  	
	19-Apr-2013	1.535  	
	22-Apr-2013	1.5238  	
	23-Apr-2013	1.5239  	
	24-Apr-2013	1.5277  	
	25-Apr-2013	1.544  	
	26-Apr-2013	1.5457  	
	29-Apr-2013	1.5522  	
	30-Apr-2013	1.5485  	
	01-May-2013	1.5569  	
	02-May-2013	1.5574  	
	03-May-2013	1.5555  	
	06-May-2013	1.5538  	
	07-May-2013	1.5534  	
	08-May-2013	1.5503  	
	09-May-2013	1.557  	
	10-May-2013	1.54  	
	13-May-2013	1.5372  	
	14-May-2013	1.5277  	
	15-May-2013	1.5204  	
	16-May-2013	1.5211  	
	17-May-2013	1.5249  	
	20-May-2013	1.5198  	
	21-May-2013	1.5152  	
	22-May-2013	1.5092  	
	23-May-2013	1.5087  	
	24-May-2013	1.5118  	
	28-May-2013	1.5108  	
	29-May-2013	1.5068  	
	30-May-2013	1.5154  	
	31-May-2013	1.5214  	
	03-Jun-2013	1.5253  	
	04-Jun-2013	1.5293  	
	05-Jun-2013	1.536  	
	06-Jun-2013	1.5449  	
	07-Jun-2013	1.5576  	
	10-Jun-2013	1.5541  	
	11-Jun-2013	1.554  	
	12-Jun-2013	1.5661  	
	13-Jun-2013	1.5671  	
	14-Jun-2013	1.5645  	
	17-Jun-2013	1.5708  	
	18-Jun-2013	1.5619  	
	19-Jun-2013	1.5639  	
	20-Jun-2013	1.5453  	
	21-Jun-2013	1.548  	
	24-Jun-2013	1.5354  	
	25-Jun-2013	1.5448  	
	26-Jun-2013	1.5358  	
	27-Jun-2013	1.5284  	
	28-Jun-2013	1.5231  	
	01-Jul-2013	1.5223  	
	02-Jul-2013	1.5194  	
	03-Jul-2013	1.5254  	
	08-Jul-2013	1.4906  	
	09-Jul-2013	1.4856  	
	10-Jul-2013	1.4899  	
	11-Jul-2013	1.5112  	
	12-Jul-2013	1.5109  	
	15-Jul-2013	1.5054  	
	16-Jul-2013	1.5104  	
	17-Jul-2013	1.5222  	
	18-Jul-2013	1.5219  	
	19-Jul-2013	1.5253  	
	22-Jul-2013	1.5333  	
	23-Jul-2013	1.5348  	
	24-Jul-2013	1.5351  	
	25-Jul-2013	1.5282  	
	26-Jul-2013	1.5405  	
	29-Jul-2013	1.539  	
	30-Jul-2013	1.5313  	
	31-Jul-2013	1.5196  	
	01-Aug-2013	1.5165  	
	02-Aug-2013	1.5146  	
	05-Aug-2013	1.5348  	
	06-Aug-2013	1.5358  	
	07-Aug-2013	1.5448  	
	08-Aug-2013	1.5511  	
	09-Aug-2013	1.5532  	
	12-Aug-2013	1.548  	
	13-Aug-2013	1.5453  	
	14-Aug-2013	1.5483  	
	15-Aug-2013	1.5578  	
	16-Aug-2013	1.5642  	
	19-Aug-2013	1.565  	
	20-Aug-2013	1.5661  	
	21-Aug-2013	1.5665  	
	22-Aug-2013	1.5574  	
	23-Aug-2013	1.5603  	
	27-Aug-2013	1.5516  	
	28-Aug-2013	1.5463  	
	29-Aug-2013	1.5507  	
	30-Aug-2013	1.5501  	
	03-Sep-2013	1.5575  	
	04-Sep-2013	1.5612  	
	05-Sep-2013	1.5615  	
	06-Sep-2013	1.5565  	
	09-Sep-2013	1.5673  	
	10-Sep-2013	1.5702  	
	11-Sep-2013	1.5771  	
	12-Sep-2013	1.5811  	
	13-Sep-2013	1.5812  	
	16-Sep-2013	1.5924  	
	17-Sep-2013	1.5903  	
	18-Sep-2013	1.5966  	
	19-Sep-2013	1.6081  	
	20-Sep-2013	1.6024  	
	23-Sep-2013	1.6052  	
	24-Sep-2013	1.5982  	
	25-Sep-2013	1.604  	
	26-Sep-2013	1.6057  	
	27-Sep-2013	1.6088  	
	30-Sep-2013	1.6153  	
	01-Oct-2013	1.623  	
	02-Oct-2013	1.6202  	
	03-Oct-2013	1.6215  	
	04-Oct-2013	1.6048  	
	07-Oct-2013	1.607  	
	08-Oct-2013	1.6082  	
	09-Oct-2013	1.5972  	
	10-Oct-2013	1.5938  	
	11-Oct-2013	1.5977  	
	15-Oct-2013	1.5923  	
	16-Oct-2013	1.6032  	
	17-Oct-2013	1.606  	
	18-Oct-2013	1.6212  	
	21-Oct-2013	1.6167  	
	22-Oct-2013	1.6133  	
	23-Oct-2013	1.613  	
	24-Oct-2013	1.6182  	
	25-Oct-2013	1.6199  	
	28-Oct-2013	1.6188  	
	29-Oct-2013	1.6069  	
	30-Oct-2013	1.6064  	
	31-Oct-2013	1.6037  	
	01-Nov-2013	1.5955  	
	04-Nov-2013	1.5972  	
	05-Nov-2013	1.6048  	
	06-Nov-2013	1.6087  	
	07-Nov-2013	1.6081  	
	08-Nov-2013	1.6075  	
	11-Nov-2013	1.5993  	
	12-Nov-2013	1.5877  	
	13-Nov-2013	1.5965  	
	14-Nov-2013	1.6019  	
	15-Nov-2013	1.6077  	
	18-Nov-2013	1.6099  	
	19-Nov-2013	1.6075  	
	20-Nov-2013	1.6141  	
	21-Nov-2013	1.6129  	
	22-Nov-2013	1.6196  	
	25-Nov-2013	1.6205  	
	26-Nov-2013	1.6183  	
	27-Nov-2013	1.6319  	
	02-Dec-2013	1.6381  	
	03-Dec-2013	1.6429  	
	04-Dec-2013	1.6363  	
	05-Dec-2013	1.6345  	
	06-Dec-2013	1.6358  	
	09-Dec-2013	1.638  	
	10-Dec-2013	1.6439  	
	11-Dec-2013	1.6378  	
	12-Dec-2013	1.6402  	
	13-Dec-2013	1.6273  	
	16-Dec-2013	1.6323  	
	17-Dec-2013	1.626  	
	18-Dec-2013	1.6354  	
	19-Dec-2013	1.6372  	
	20-Dec-2013	1.6338  	
	23-Dec-2013	1.6357  	
	24-Dec-2013	1.636  	
	27-Dec-2013	1.6539  	
	30-Dec-2013	1.6468  	
	02-Jan-2014	1.6527  	
	03-Jan-2014	1.6463  	
	06-Jan-2014	1.6378  	
	07-Jan-2014	1.6409  	
	08-Jan-2014	1.6423  	
	09-Jan-2014	1.6453  	
	10-Jan-2014	1.6423  	
	13-Jan-2014	1.6448  	
	14-Jan-2014	1.6426  	
	15-Jan-2014	1.6422  	
	16-Jan-2014	1.6335  	
	17-Jan-2014	1.6443  	
	21-Jan-2014	1.6417  	
	22-Jan-2014	1.6549  	
	23-Jan-2014	1.6596  	
	24-Jan-2014	1.6612  	
	27-Jan-2014	1.6562  	
	28-Jan-2014	1.6564  	
	29-Jan-2014	1.6558  	
	30-Jan-2014	1.6488  	
	31-Jan-2014	1.646  	
	03-Feb-2014	1.6333  	
	04-Feb-2014	1.632  	
	05-Feb-2014	1.6274  	
	06-Feb-2014	1.631  	
	07-Feb-2014	1.6335  	
	10-Feb-2014	1.6391  	
	11-Feb-2014	1.6434  	
	12-Feb-2014	1.6526  	
	13-Feb-2014	1.663  	
	14-Feb-2014	1.6708  	
	18-Feb-2014	1.6683  	
	19-Feb-2014	1.6664  	
	20-Feb-2014	1.6655  	
	21-Feb-2014	1.6666  	
	24-Feb-2014	1.6639  	
	25-Feb-2014	1.6688  	
	26-Feb-2014	1.6691  	
	27-Feb-2014	1.6641  	
	28-Feb-2014	1.6688  	
	03-Mar-2014	1.6716  	
	04-Mar-2014	1.6691  	
	05-Mar-2014	1.6703  	
	06-Mar-2014	1.6728  	
	07-Mar-2014	1.6765  	
	10-Mar-2014	1.6634  	
	11-Mar-2014	1.661  	
	12-Mar-2014	1.6592  	
	13-Mar-2014	1.6714  	
	14-Mar-2014	1.659  	
	17-Mar-2014	1.661  	
	18-Mar-2014	1.6622  	
	19-Mar-2014	1.6653  	
	20-Mar-2014	1.6516  	
	21-Mar-2014	1.6505  	
	24-Mar-2014	1.6491  	
	25-Mar-2014	1.6502  	
	26-Mar-2014	1.6546  	
	27-Mar-2014	1.6637  	
	28-Mar-2014	1.6627  	
	31-Mar-2014	1.6643  	
	01-Apr-2014	1.6643  	
	02-Apr-2014	1.6641  	
	03-Apr-2014	1.6591  	
	04-Apr-2014	1.6586  	
	07-Apr-2014	1.6582  	
	08-Apr-2014	1.6714  	
	09-Apr-2014	1.6741  	
	10-Apr-2014	1.6788  	
	11-Apr-2014	1.6742  	
	14-Apr-2014	1.6719  	
	15-Apr-2014	1.6719  	
	16-Apr-2014	1.6789  	
	17-Apr-2014	1.6814  	
	22-Apr-2014	1.6822  	
	23-Apr-2014	1.6803  	
	24-Apr-2014	1.679  	
	25-Apr-2014	1.6817  	
	28-Apr-2014	1.684  	
	29-Apr-2014	1.6804  	
	30-Apr-2014	1.6821  	
	01-May-2014	1.6902  	
	02-May-2014	1.6861  	
	05-May-2014	1.6869  	
	06-May-2014	1.6966  	
	07-May-2014	1.6965  	
	08-May-2014	1.6968  	
	09-May-2014	1.6896  	
	12-May-2014	1.6889  	
	13-May-2014	1.6832  	
	14-May-2014	1.6773  	
	15-May-2014	1.6754  	
	16-May-2014	1.6797  	
	19-May-2014	1.6818  	
	20-May-2014	1.6827  	
	21-May-2014	1.689  	
	22-May-2014	1.6865  	
	23-May-2014	1.6839  	
	27-May-2014	1.6822  	
	28-May-2014	1.6755  	
	29-May-2014	1.6725  	
	30-May-2014	1.673  	
	02-Jun-2014	1.6754  	
	03-Jun-2014	1.6744  	
	04-Jun-2014	1.6742  	
	05-Jun-2014	1.6765  	
	06-Jun-2014	1.6813  	
	09-Jun-2014	1.6809  	
	10-Jun-2014	1.6779  	
	11-Jun-2014	1.678  	
	12-Jun-2014	1.6825  	
	13-Jun-2014	1.695  	
	16-Jun-2014	1.6968  	
	17-Jun-2014	1.6985  	
	18-Jun-2014	1.6945  	
	19-Jun-2014	1.7019  	
	20-Jun-2014	1.7043  	
	23-Jun-2014	1.7025  	
	24-Jun-2014	1.6993  	
	25-Jun-2014	1.6971  	
	26-Jun-2014	1.7028  	
	27-Jun-2014	1.7025  	
	30-Jun-2014	1.7035  	
	01-Jul-2014	1.7136  	
	02-Jul-2014	1.7161  	
	03-Jul-2014	1.7137  	
	07-Jul-2014	1.712  	
	08-Jul-2014	1.7119  	
	09-Jul-2014	1.7111  	
	10-Jul-2014	1.7112  	
	11-Jul-2014	1.7135  	
	14-Jul-2014	1.711  	
	15-Jul-2014	1.7152  	
	16-Jul-2014	1.7131  	
	17-Jul-2014	1.711  	
	18-Jul-2014	1.7096  	
	21-Jul-2014	1.7078  	
	22-Jul-2014	1.7068  	
	23-Jul-2014	1.7049  	
	24-Jul-2014	1.7013  	
	25-Jul-2014	1.6986  	
	28-Jul-2014	1.6986  	
	29-Jul-2014	1.6955  	
	30-Jul-2014	1.6935  	
	31-Jul-2014	1.6883  	
	01-Aug-2014	1.6836  	
	04-Aug-2014	1.6818  	
	05-Aug-2014	1.6871  	
	06-Aug-2014	1.683  	
	07-Aug-2014	1.6864  	
	08-Aug-2014	1.6805  	
	11-Aug-2014	1.6782  	
	12-Aug-2014	1.6779  	
	13-Aug-2014	1.6715  	
	14-Aug-2014	1.6683  	
	15-Aug-2014	1.6691  	
	18-Aug-2014	1.6725  	
	19-Aug-2014	1.6647  	
	20-Aug-2014	1.664  	
	21-Aug-2014	1.6588  	
	22-Aug-2014	1.6573  	
	25-Aug-2014	1.6583  	
	26-Aug-2014	1.6572  	
	27-Aug-2014	1.6579  	
	28-Aug-2014	1.658  	
	29-Aug-2014	1.6592  	
	02-Sep-2014	1.6536  	
	03-Sep-2014	1.6465  	
	04-Sep-2014	1.6451  	
	05-Sep-2014	1.6312  	
	08-Sep-2014	1.6121  	
	09-Sep-2014	1.613  	
	10-Sep-2014	1.6126  	
	11-Sep-2014	1.6241  	
	12-Sep-2014	1.624  	
	15-Sep-2014	1.6246  	
	16-Sep-2014	1.6192  	
	17-Sep-2014	1.6307  	
	18-Sep-2014	1.6335  	
	19-Sep-2014	1.6387  	
	22-Sep-2014	1.6326  	
	23-Sep-2014	1.6385  	
	24-Sep-2014	1.6407  	
	25-Sep-2014	1.6303  	
	26-Sep-2014	1.6318  	
	29-Sep-2014	1.6231  	
	30-Sep-2014	1.618  	
	01-Oct-2014	1.619  	
	02-Oct-2014	1.6148  	
	03-Oct-2014	1.607  	
	06-Oct-2014	1.5984  	
	07-Oct-2014	1.6063  	
	08-Oct-2014	1.6077  	
	09-Oct-2014	1.6214  	
	10-Oct-2014	1.6057  	
	14-Oct-2014	1.595  	
	15-Oct-2014	1.5919  	
	16-Oct-2014	1.5985  	
	17-Oct-2014	1.6104  	
	20-Oct-2014	1.6123  	
	21-Oct-2014	1.6147  	
	22-Oct-2014	1.6053  	
	23-Oct-2014	1.6007  	
	24-Oct-2014	1.604  	
	27-Oct-2014	1.6095  	
	28-Oct-2014	1.6114  	
	29-Oct-2014	1.6116  	
	30-Oct-2014	1.5986  	
	31-Oct-2014	1.6004  	
	03-Nov-2014	1.6001  	
	04-Nov-2014	1.5999  	
	05-Nov-2014	1.589  	
	06-Nov-2014	1.5955  	
	07-Nov-2014	1.583  	
	10-Nov-2014	1.59  	
	11-Nov-2014	1.5866  	
	12-Nov-2014	1.5841  	
	13-Nov-2014	1.5753  	
	14-Nov-2014	1.5655  	
	17-Nov-2014	1.5642  	
	18-Nov-2014	1.5668  	
	19-Nov-2014	1.5684  	
	20-Nov-2014	1.5688  	
	21-Nov-2014	1.5664  	
	24-Nov-2014	1.5689  	
	25-Nov-2014	1.567  	
	26-Nov-2014	1.5745  	
	01-Dec-2014	1.5708  	
	02-Dec-2014	1.5681  	
	03-Dec-2014	1.5658  	
	04-Dec-2014	1.5679  	
	05-Dec-2014	1.5678  	
	08-Dec-2014	1.562  	
	09-Dec-2014	1.5631  	
	10-Dec-2014	1.5694  	
	11-Dec-2014	1.5685  	
	12-Dec-2014	1.5718  	
	15-Dec-2014	1.5666  	
	16-Dec-2014	1.5737  	
	17-Dec-2014	1.5731  	
	18-Dec-2014	1.5654  	
	19-Dec-2014	1.5622  	
	22-Dec-2014	1.5613  	
	23-Dec-2014	1.5558  	
	24-Dec-2014	1.5543  	
	29-Dec-2014	1.5546  	
	30-Dec-2014	1.5535  	
	31-Dec-2014	1.5608  	
	05-Jan-2015	1.5254  	
	06-Jan-2015	1.5193  	
	07-Jan-2015	1.5121  	
	08-Jan-2015	1.5062  	
	09-Jan-2015	1.515  	
	12-Jan-2015	1.514  	
	13-Jan-2015	1.5142  	
	14-Jan-2015	1.5192  	
	15-Jan-2015	1.5235  	
	16-Jan-2015	1.5203  	
	20-Jan-2015	1.5143  	
	21-Jan-2015	1.5116  	
	22-Jan-2015	1.5179  	
	23-Jan-2015	1.4972  	
	26-Jan-2015	1.5014  	
	27-Jan-2015	1.508  	
	28-Jan-2015	1.5195  	
	29-Jan-2015	1.513  	
	30-Jan-2015	1.5082  	
	02-Feb-2015	1.5025  	
	03-Feb-2015	1.506  	
	04-Feb-2015	1.5205  	
	05-Feb-2015	1.5245  	
	06-Feb-2015	1.5332  	
	09-Feb-2015	1.5221  	
	10-Feb-2015	1.5214  	
	11-Feb-2015	1.5292  	
	12-Feb-2015	1.5338  	
	13-Feb-2015	1.5386  	
	17-Feb-2015	1.539  	
	18-Feb-2015	1.5422  	
	19-Feb-2015	1.5456  	
	20-Feb-2015	1.5368  	
	23-Feb-2015	1.5361  	
	24-Feb-2015	1.5447  	
	25-Feb-2015	1.5498  	
	26-Feb-2015	1.5515  	
	27-Feb-2015	1.5429  	
	02-Mar-2015	1.5404  	
	03-Mar-2015	1.5366  	
	04-Mar-2015	1.5341  	
	05-Mar-2015	1.5244  	
	06-Mar-2015	1.5176  	
	09-Mar-2015	1.5103  	
	10-Mar-2015	1.5043  	
	11-Mar-2015	1.5053  	
	12-Mar-2015	1.4986  	
	13-Mar-2015	1.4802  	
	16-Mar-2015	1.4786  	
	17-Mar-2015	1.475  	
	18-Mar-2015	1.4635  	
	19-Mar-2015	1.4895  	
	20-Mar-2015	1.4776  	
	23-Mar-2015	1.491  	
	24-Mar-2015	1.4911  	
	25-Mar-2015	1.4915  	
	26-Mar-2015	1.4929  	
	27-Mar-2015	1.4905  	
	30-Mar-2015	1.4801  	
	31-Mar-2015	1.48  	
	01-Apr-2015	1.4774  	
	02-Apr-2015	1.4785  	
	07-Apr-2015	1.4887  	
	08-Apr-2015	1.4943  	
	09-Apr-2015	1.4826  	
	10-Apr-2015	1.4625  	
	13-Apr-2015	1.4598  	
	14-Apr-2015	1.4649  	
	15-Apr-2015	1.4738  	
	16-Apr-2015	1.4907  	
	17-Apr-2015	1.5028  	
	20-Apr-2015	1.4917  	
	21-Apr-2015	1.4879  	
	22-Apr-2015	1.5037  	
	23-Apr-2015	1.5005  	
	24-Apr-2015	1.5115  	
	27-Apr-2015	1.5133  	
	28-Apr-2015	1.5289  	
	29-Apr-2015	1.5368  	
	30-Apr-2015	1.5426  	
	01-May-2015	1.5277  	
	05-May-2015	1.5132  	
	06-May-2015	1.5225  	
	07-May-2015	1.5219  	
	08-May-2015	1.5424  	
	11-May-2015	1.548  	
	12-May-2015	1.5672  	
	13-May-2015	1.5682  	
	14-May-2015	1.5797  	
	15-May-2015	1.5723  	
	18-May-2015	1.5684  	
	19-May-2015	1.552  	
	20-May-2015	1.5521  	
	21-May-2015	1.5688  	
	22-May-2015	1.5645  	
	26-May-2015	1.5414  	
	27-May-2015	1.5385  	
	28-May-2015	1.5292  	
	29-May-2015	1.5248  	
	01-Jun-2015	1.5206  	
	02-Jun-2015	1.5238  	
	03-Jun-2015	1.5284  	
	04-Jun-2015	1.5433  	
	05-Jun-2015	1.53  	
	08-Jun-2015	1.5237  	
	09-Jun-2015	1.5291  	
	10-Jun-2015	1.5463  	
	11-Jun-2015	1.5467  	
	12-Jun-2015	1.5504  	
	15-Jun-2015	1.5498  	
	16-Jun-2015	1.5584  	
	17-Jun-2015	1.5743  	
	18-Jun-2015	1.5903  	
	19-Jun-2015	1.5843  	
	22-Jun-2015	1.5818  	
	23-Jun-2015	1.5778  	
	24-Jun-2015	1.5756  	
